id,title,discription
5091,王爷宠妻忙,王爷 宠妻 忙 迩 穿越 完结 容离 夏侯 衔 容离 身为 特种兵 穿越 古代 身为 王妃 大权旁落 吃个 饭 还要 交 饭钱 难道 老虎 发威 软柿子 容离 夏侯 衔 大结局
5090,女帝直播攻略,女帝 直播 攻略 油爆 香菇 奇幻 完结 姜芃 姬 姜芃 姬 获得 号称 宫斗 直播 系统 东西 系统 目标 成为 皇帝 女人 后妃 姜芃 姬 好 系统 没 问题 系统 多年 姜芃 姬 终于 达成 目标 成为 皇帝 女人 女帝 姜芃 姬 求 夸奖 系统 ╯ ‵ ′ ╯ ︵ ┻ ━ ┻ 老子 宫斗 踏马 打天下
5089,特工王妃不下堂,特工 王妃 不下 堂 迩 穿越 完结 容离 夏侯 襄 相府 小姐 心上人 傻事 沦为 天下人 笑柄 现代 特种 教官 耀世而来 岂容 欺凌 王爷 厌恶 侧妃 陷害 为难 通通 吊起来 以为 离后 便 换来 自由 成想 碰到 命定 喂喂 进 闺房 回 自个 家 合适 唔 合适 若有所思 看着 回去 选个 吉日 娶 回府 战神 王爷 拍板 容离 再次出现 端 王家 户口本 这次 端 王妃 端王 婶娘 有眼无珠 写 休书 端 王爷 喜 房外
5088,万古金身,万古 金 身 触 龙神 玄幻 完结 林玄 穿越 武道界 地球 少年 混乱 天地间 奋力拼搏   一身 铮铮 傲骨 肩挑 正邪 两道 一双 无敌 铁拳 轰碎 神魔 龙 妖   造化 修金身 御万灵 战 诸天 一世 枭雄 路 万古 尊
5086,谁许情深负欢颜,谁许 情深 负 欢颜 南音 言情小说 完结 云欢 陆漠 深 云欢 死 死 陆漠 深 心头 挚爱 侬 侬 夕阳   陆漠 深 后悔 从不 知道 云欢 早已 不知不觉 刻骨铭心   上天 经历 一次 愿用 命换 一辈子 岁月 安好 … …
5083,军少独爱闪婚萌妻,军少 独爱 闪婚 萌妻 唐家 姑娘 言情小说 完结 倪 初夏 厉先生 眼中 女人 分 三种 爱哭 爱哭 秒 哭鼻子 秒 便 喜笑颜开 倪 初夏 倪 小姐 眼中 男人 分 三种 穿衣服 没 穿衣服 穿 衣服 没 穿 厉泽阳
5081,萌宠兽世：兽夫，么么哒！,萌宠兽 世 兽夫 哒 大果 粒 穿越 完结 林 缓缓 林 缓缓 泡个 澡 穿越 穿越 就算 穿越 兽 世界 鬼 到处 穿着 兽皮 裙 露出 大长 腿 雄兽 帅哥 想 生崽崽 NONONO 跨 种族 恋爱 没有 好 酷爱 放开
5079,总裁婚妻惹人爱,好鞍配 好 马 好 嫁 好 郎 情投意合 不负 一世 深情 一夜 终于 尝到 报复 快感   不想 惹 不能 惹
5078,农门贵女,农门 贵女 物语 花非 穿越 完结 杨羲 杨羲 觉醒 竟然 穿越 家徒四壁 没有 古代 农村 天 万万 想不到 事儿 没 发生 穿越 不会 别人 穿越 公主 千金 高贵 身份 ~ ~ ~ ~ ~ 悲 催 竟然 穿越 家徒四壁 没有 古代 农村 穿越 认命   凭着 现代 所学 东西 相信 古代 混 风生水 翻身 致富 不成问题 遇到 美男 两情相悦 一生一世 一双 枉 此生
5077,白袍总管,白袍 总管 萧舒 武侠小说 完结 楚离 转世 重生 于武学 昌盛 世界 身怀 佛家 神通 国公府 杂役 成为 王府 总管 一介 普通人 成长 镇国 武学 宗师 掌 权势 美女 尽享 世界 之妙
5076,姻缘迟迟归,姻缘 迟迟 章小倪 言情小说 完结 陆怀南 暖 霍 成泽 陆怀南 婚姻 几乎 耗尽 半生 气力   一而再 出轨 再而三 隐忍   想 我能 忍 婚姻 无坚不摧   可当 初恋情人 丢进 水深火热 这场 腐朽 骨子里 婚姻 终于 走到 尽头   以为 离婚 人生 终结 却不曾 想会 遇到 男人
5074,绝世仙尊混都市,绝世 仙尊 混 都市 沧海 浮沉 都市 完结 滕山 许倩 修仙 重生 成就 一代 传奇 一世 共舞 一世 何尝 一败
5073,限量级婚宠,限量 级婚 宠 霍九云 都市 完结 陶 乐乐 程习 京都 有钱 最牛 X 男人 求婚 嫁 嫁 陶 乐乐 不嫁 绝壁 不嫁 小人物 能配 高贵 男神 现实 摆在 面前 认命 地嫁 男神接 领证 那天 陶 乐乐 整个 懵 领证 男神 绝壁 假 男神 依男神 一贯 品味 陶 乐乐 以为 男神 老公 娶 无关 情爱 总 往日 情份 直到 一层 一层 真相 残忍 剥开 知道 这场 婚姻 可悲 原来 娶
5072,逆天奇医,逆天 奇医 吾 独醉 都市 完结 吴 小乐 秦思瑶 新来 美女 书记 毒蛇 咬 吴 小乐 撞见 帮其吸 毒血 意外 得到 透视 诸多 奇特 能力 … …
5070,名门盛宠：姝色无双,名门 盛宠 姝 色 无双 漂流瓶 言情小说 完结 许诺 言 夏正熙 爷爷 这是 海边 别墅 房产证 已经 写 言言 名字 … … 爷爷 新 所有 资产 上市 现在 已经 全部 归到 言言 名下 … … 爷爷 婚后 我会 尽快 抱 外孙 订婚 … … 某女 停停 没有 同意 老婆 晚上 回家 好好 聊聊吧 半夜 某女 咬牙切齿 夏正熙 我聊 大爷
5069,绝世名医,绝世 名医 神话 都市 完结 刘 大柱 保护 姚玉莲 欺负 刘 大柱 挺身而出 他学 医术 练武功 救死扶伤 带领 村民 勤劳致富 落魄 毛头小子 变成 远近闻名 大人物 村里 小媳妇 大姑娘 不淡定 城里 年轻 女老板 女明星 老外 争先恐后 交朋友 大柱 快到 碗 … … 不去 回去 媳妇 讲故事 … …
5068,时光忘记我爱你,时光 忘记 我爱你 青聆 言情小说 完结 凤怜 希 叶墨 深 父亲 赎罪 寄人篱下 欺负 凤怜 希 欠 羞辱 凤怜 希 罪 永远 赎 不清 打骂 胆子 回去
5065,总裁的珠光宝妻,总裁 珠光 宝妻 楠楠 鱼 言情小说 完结 容 胭 江遇 城 南城 声名狼藉 女人 却活 南城 男人 眼里 心里 有人 手段 狠 有人 赞 酒量 高 有人 夸 技术 好 声名狼藉 美艳 妖冶 不可 方物 容 胭 三千万 嫁给 南城 江家 幺 隐婚 丈夫 痊愈 出院 竟然 老公 哥哥 野心勃勃 纠缠 一夜 情迷 笑 江 先生 不会 幼稚地 以为 一次 就要 一辈子 他吐出 一口 烟雾 深不见底 眸子 睇 如果说 想 一辈子 还要 受 法律 保护
5064,嗜血狂徒在都市,嗜血 狂徒 都市 权掌 天下 都市 完结 陈煜阳 诸葛 青青 浩然 霸气 妖族 帝王 权谋 无双 魔门 尊者 德高望 佛道 领袖 强悍 无匹 帝都 黄金 公子 迷倒 万千 少女 帅 锅 陈煜阳用 张狂 霸气 一生 告诉 男人 人中之龙 要醒 掌 天下 权 醉卧 美人 膝 求 连城诀 但求 杀人 剑
5063,邪王盛宠：神医庶女,邪 王盛 宠 神医 庶女 锦绣 葵灿 古代 言情小说 完结 陆芊 珞 燕墨烨 邪 魅 世子 暗夜 君王 卑微 庶女 医术 无双 意外 救 救命之恩 无以为报 以身相许 欺负 我会 践踏在 脚下 喜欢 倾尽 所有 答应 — — 弯腰 勾唇 魅惑 低语 那本 世子 只好 生米煮成熟饭 … …
5062,日久生婚,日久生 婚 景之 言情小说 完结 苏小南 安 北城 传闻 权势 滔天 独独 宠 一人 传闻 禁欲 无爱 夜夜 睡 身边 传闻 患有 隐疾 偏偏 怀孕 全景 城人 猜 幸运 女人 三无 屌丝 苏小南 觉得 无比 悲剧 执行 任务 竟撞 男友 出轨 收拾 惹 军中 阎王 亲哥 人人 绕 走 冷面 BOSS 不动声色 勾 女人 面 红 心跳 春潮 丛生 神秘 男人 有人 苏小南 碰上 简直 上辈子 补 天 苏小南 头疼 哪块 补 我立 马桶 开 捅
5060,将军，你马甲掉了,将军 马甲 掉 水际 奇幻 完结 燕喃 开封府 两大 新闻 炸开 锅 真正 相府 千金 回来 原来 假 太师 府 没脑 四爷 回来 考 武举 怕 发癫 千金 三宝 美爹 有钱 演技 好 四爷 有三好 腹黑 忠犬 颜值 高 千金 想 将军 报仇 四爷 … … 报仇 报 … … 抱
5058,天才儿子腹黑娘亲,天才 儿子 腹黑 娘亲 北藤 穿越 完结 云溪 龙千绝 穿越 发现自己 儿子 儿子 身边 一只 神秘 无敌 兽 宠 没关系 人生 直接 跳过 生儿育女 一段 省事 孩子 他爸 关系 带 儿子 闯荡江湖 妖魔鬼怪 奸人 贱人 母子 齐心 遇神 杀神 遇佛 弑 佛
5057,我卑微的爱情,卑微 爱情 易 弦歌 言情小说 完结 穆 芊芊 霍绍谦 记得 周晴 故意 楼梯 摔下去 一天 霍绍谦 指着 鼻子 滚 永远 不许 踏进 一步
5056,山月不知心底事,山月 不知 心底 事 辛夷 坞 言情小说 完结 叶骞泽 远 叶骞泽 远 追求 人格 独立 奋发向上 不断 理想 生活 挣扎 都市 爱情故事 曾经 山 月 清辉 年幼 并肩 坐在 溪涧 边缘 叶骞泽说 远 永远 不会 分开 喧嚣 浮华 城市 远 披荆斩棘 梦想 终于 嫁给 心爱 拥有 梦寐以求 财富 记忆里 山 月 心里 散放 清辉 遇风 碎 泡影 心里 最柔 软 角落 实现 一个个 愿望 一步步 进 一步步 退
5055,独家婚宠迷糊妻,独家 婚宠 迷糊 妻 慕容雪 儿 言情小说 完结 乔宁 厉承衍 乔宁 做梦 父亲 推给 陌生 男人 乔宁 奋力 挣扎 终于 逃脱 不想 一头 撞进 结实 怀抱 厉承衍 我会 负责 再次 见面 乔 小姐 别来无恙 厉承衍 淡淡地 眼眸 泛出 一抹 锐利
5054,妃本倾城,妃本 倾城 卿 清 古代 言情小说 完结 月 千城 西陵 殇 月 千城 西陵 殇 妃子 西陵 殇 深爱着 宋灵儿 宋灵儿 不惜 伤害 宇文 枫 有着 恩情 西陵 殇 扣押 威胁 兜兜 转转 四个 命运 究竟 走向 何方
5053,重生学霸之路,重生 学霸 之路 渔小 乖乖 奇幻 完结 沈旭辰 程以华 曾经 高 冷学霸 沈旭辰 现在 普通 宅 房淋 有钱 饿 日子 看似 不错 可惜 唯一 亲人 正 身陷囹圄 重回 高中 带 学习 系统
5050,倾城召唤师,倾城 召唤师 微 格格 穿越 完结 君千汐 一朝 穿越 相府 嫡女 废材 一枚 人人 人人 欺 不知 破烂 身体 早已 往昔 史无前例 超神体 亮 瞎 狗眼 扮猪 吃 老虎 搅得 昏天暗地 拐个 重 口味 妖孽 美男 携手 妖孽 祸乱 天下 欺压 哭 死去 神兽 抢过来 重宝 夺过来 抢 老娘 妖孽 美男 不好意思 门 没有
5049,爱你情深已入骨,爱 情深 入骨 水果 硬糖 言情小说 完结 唐苏宛 沈墨 深 十年 时间 爱 入骨 十年 时间 换来 一次次 欺凌 羞辱 新婚之夜 沈墨 深 毫不 怜惜 夺去 清白 耳边 残忍 地说 唐苏宛 永远 抵不过 蔚然 半分 从未 半点 怜悯 最爱 女人 处处 羞辱 亲手 杀死 孩子 终于 冰冷 婚姻 磨光 所有 希望 带 多年 尘封 秘密 跳进 大海 杳无音讯 相见 巧然 挽 男人 嫣然一笑 先生 认识 抱 粉雕 玉琢
5046,重生之天才狂女,重生 天才 狂女 苹果 儿 都市 完结 身价 亿万 跨国 财团 接班人 天才 科学家 意外 重生 二十年 无钱 无权 怯弱 胆小 农村 小姑娘 身上 原以为 村姑 逃脱 家族 束缚 从此 自由 悠闲 日子 不知 村姑 好 流氓 猥亵 同学 陷害 老师 诽谤 警察 诬陷 … … 带来 无妄之灾 竟是 那位 英雄救美 竹马 哥哥
5043,非撩不可，总裁小妻火辣辣,非 撩 不可 总裁 小妻 火辣辣 翠花 言情小说 完结 慕 安安 慕 安安 姻缘 大底 睡 出来 睡 一夜 醒来 穷酸 孤女 变成 慕家 掌上明珠 睡 床来 弃妇 摇身一变 成 名门 夫人 睡 母凭子 贵 坐拥 千亿 聘金 数钱数 到手 抽筋 简单 粗暴 版则 — — 嘤 嘤 嘤 … … 睡 高级 男公关 钱 那种 特别 高级 特别 高级 那种 … … 知道 那种 身份 地位 高级 男公关 钱 … … 急 在线
5042,兽世逮捕令：小萌宠，别跑！,兽世 逮捕令 小萌 宠 别跑 九歌 如雪 言情小说 完结 二十九 世纪 纯 血统 人类 早已 灭绝 取而代之 进化 兽 生化 一场 爆炸 穿越 世纪 安歌 成为 荒芜 大陆 唯一 拥有 纯 人类基因 稀有 存在 人类 身份 揭穿 整个 荒芜 大陆 震惊 看着 爱慕 追随者 接踵而至 踏烂 门槛 无数 众兽 冷笑 不止 — — — — 小宝贝 喜欢 澈 亮 明眸 毫无 心机 小骗子 紫眸 潋滟 好 听到 怀孕 声音 魅惑 撩心 主人 蓝眸 瞪 圆 脑袋 歪 一脸茫然 开
5041,不得不爱：总裁请温柔,不得不 爱 总裁 请 温柔 唐音 言情小说 完结 苏澄 秦励 铮 全城 女人 最想嫁 男人 竟 宠爱 带 拖油瓶 女人 想要 天上 星星 绝不 摘 月亮 周年 约会 喜帖 递 结婚 微笑 收下 恭喜
5040,至尊兵王,至尊 兵王 难 都市 完结 杨浩 华夏 隐龙 天之骄子 放荡不羁 惜花 护花 龙少 敌人 心中 终极 恶魔 辣手 无情 屠戮 三千 暴龙 如今 卸甲 归来 潜隐 花都 战场 无敌 兵王 敌人 闻风丧胆 都市 同样 至尊
5039,择天记,择天记 猫腻 玄幻 完结 陈 长生 徐有容 太始 元年 有神 石自 太空 飞来 分散 落 人间 落 东土 大陆 神石 上面 镌刻 奇怪 图腾 因观 图腾 悟道 立国 教 数千年 十四岁 少年 孤儿 陈 长生 治病 改命 离开 师父 带 一纸 婚约 来到 神 开启 逆天 强者 崛起 征程
5038,懵懂青春2,懵懂 青春 合 石头 本尊 都市 完结 胡不归 中学 那年 钱 事 干 学校 同学 欺负 瞧不起 有人 我活 条狗 等待 翻身 机会
5037,爱劫难逃,爱 劫难 逃 爱笑 魔王 言情小说 完结 傅霖 笙 凌烟 凌月 傅霖 笙 面 十八层 跳下去 凌烟 知道 傅霖 笙 真的 死不休 凌烟 接受 惩罚 十八层 跳下去 一场 凌辱 两个 选择 从此 凌烟 成为 掌心 玩物 以为 掌控 主导 游戏 从没 想过 这场 爱与恨 较量 深陷 沉沦 无法自拔 … …
5036,重生之少女神棍,重生 少女 神棍 天心 媚骨 奇幻 完结 苏 茉 佣兵 界 清纯 可人 假象 冷情 腹 黑 本性 一身 功夫 出神入化 出手 果断 一朝 重生 得到 古老 传承 天眼 开 天机 现 观 过去 算 未来 掌控 掐指 算 人心 举手 招 天威 不怕死 姐 风水师 杀人 何须 动 刀枪 苏茉 来来来 铁口 直断 一卦 千金 卜卦 相面 绝无 虚言 某少 爷 相面 摸骨
5035,吞天武神,吞天 武神 无渊 玄幻 完结 王寂 地球 宅 穿越 玄幻 世界 获得 吞噬 能力 从此 妖女 圣女 癫狂 九天 十地 皆 匍匐 脚下 天下第一 美人 不服 收入 掌心 … …
5034,超级兵王在都市,超级 兵王 都市 明日 复明 日 都市 完结 李一飞 许 盈盈 许 姗姗 超级 特种兵 李一飞 退役 回归 都市 受不了 父母 催促 美女 老总 许 盈盈 雇佣 假冒 男友 许 盈盈 双胞胎 妹妹 许 姗姗 古怪 精灵 聪明 无比 坚决 相信 姐姐 找 男朋友 拆穿 证明 两人 各逞 心机 计谋 迭出
5032,快穿72变：男神，宠上瘾,快 穿 变 男神 宠 上瘾 落欢 逃 科幻小说 完结 甘愿 宿主 依靠 男神 胸膛 感受 宿主 男神 接吻 滋味 宿主 男神 深入 接触 世纪 最强 攻略 甘愿 面对 无理取闹 问题 想要 … … 攻略 攻略 … … 问题 干嘛
5031,权少蜜宠小娇妻,权少蜜 宠 娇妻 贺允 言情小说 完结 燕涵 裴东宸 可怜 乖乖女 竟然 男朋友 扒光 弄 晕 献给 领导 人生 愿望 安安稳稳 完 一辈子 怎奈 遇到 不讲道理 高高在上 傲视 商界 天才 霸主 以为 帅气 多金 温柔 体贴 为所欲为 姑娘 不吃 一套 想 吃 他坏 笑 想 美 大流氓 流氓
5030,豪门绝宠之军少溺爱狂妻,豪门 绝宠 军少 溺爱 狂妻 爱 重逢 言情小说 完结 唐岸芷 皇甫 峥 金字塔 尖 京都 军少 狂傲 霸气 有权 有貌 活 恣意 张狂 清冷 绝 美的 私生女 颜值 智商 全都 爆表 一夜 男友 背叛 一夜 中药 强势 霸占 身下 妖娆 绽放 霸道 无比 男人 绝宠 冷情 冷心 女人 霸占 身 还要 霸占 心
5029,萌宝上线：总裁宠妻来袭,萌宝 上线 总裁 宠妻 袭 风铃 叮铛 言情小说 完结 叶 清歌 席墨 枭 哥哥 哥哥 东西 送 席墨 枭 名下 企业 垄断 全球 商业 霸主 小萌娃 撩 五年 叶 清歌 睡 席墨 枭 跑 五年 叶 清歌 携萌宝 归来 母女 两人 日常 对话 酱 婶 儿滴 妈咪 妈咪 觉得 恋爱 宝贝 宝贝 觉得 拉 仇恨 妈咪 妈咪 认识 长得 好帅 哥哥 想 爸 宝贝 宝贝 认识 好帅 哥哥 爸
5028,蜜宠小萌妻,蜜宠 小萌妻 琉璃 盏 言情小说 完结 顾欢 北冥墨 十八岁 走投无路 无奈 之下 一纸 协议 成为 代孕 妈妈 知道 产下 一对 双胞胎 … … 偷偷 藏 … … 几年 阴差阳错 发现 儿子 一模一样 男孩 男孩 父亲 竟然 富可敌国 滔天 人物
5027,总裁他是偏执狂,总裁 偏执狂 猫千草 言情小说 完结 夏琪 君谨言 曾经 患有 自闭症 总裁 空洞 世界 能够 感觉 安心   一夜之间 毁 市 最大 夜店 拍 一组 艳美到 极致 照片 轰动一时   霸道 禁锢 身边 摧毁 喜欢 东西 想要 得到 喜爱   觉得 很衰 倒霉 根本 疯子 偏执 决绝 疯狂 独占 欲 感到 害怕   开口 放 竟然 真的 答应   琪琪 我放 放 十年 十年
5026,倾国太后,倾国 太后 六月 离歌 历史 完结 龙 展颜 穿越 过来 就要 入宫 殉葬 摊上 大事 怎能 束手 死 爹娘 无情 生命 换取 一家 荣耀 家族 凉薄 至此 必须 奋起 铺垫 一条 康庄大道
5024,妻不可欺：薄情前夫请接招,妻 可欺 薄情 前夫 请 接招 花开 雨季 言情小说 完结 张清 结婚 刚好 需要 刚好 爱我吗 我会 你好 好 初恋情人 结婚 可惜 新娘 赶紧 找 凑合着 嫁 过日子 摸着石头过河 姑娘 姑且 冒险 一次 说不定 撞 大运 捡 块 宝 明明 心里 藏 白月光 身后 追着 烂 桃花 干嘛 惹 姑娘 吃素 薄情 前夫 接招 虐 没商量
5023,厉少霸爱：囚宠小娇妻,厉少 霸爱 囚宠 娇妻 忆江 言情小说 完结 颜落夕 厉安 颜落夕 以为 活着 仅 地球 增加 废气 折磨 我而生   颜落夕 活着 就要 囚 身边 死 拉 地狱   原以为 大富 厉家 收养 上天 眷顾 竟是 噩梦 遇上 厉安是 颜落夕 一生 最大 劫难   禁脔 心血来潮 玩偶 百般 嘲弄 羞辱 狂妄 不知 感情 债 有借有还 前一刻 怀里 一秒 已远 逃 天边 失去 心 裂开 一道 血口 有生以来 第一次 尝到 痛 滋味
5021,偏执总裁替嫁妻,偏执 总裁 嫁 妻 拈花 拂柳 言情小说 完结 秦 六月 宗铭皓 秦 六月 这次 跑不掉 十八年 笔账 是不是 该算 宗铭皓 秦 六月 压 墙壁 之上 邪气 一笑 一辈子 偿还 秦 六月 惊慌失措 看着 霸气 魔王 男子 实在 想不起来 十八年 到底 欠 宗铭皓 鹰隼 目光 落 秦 六月 手腕 疤痕 清晰可见 证据 这辈子 休想 掌心 逃脱 拽 秦 六月 宗铭皓 掉头就走 秦 六月 顿时 急 先收个 利息 —
5020,军门蜜爱之贵妻难逑,军门 蜜爱之贵 妻难 逑 骄阳 言情小说 完结 苏妍 纪墨宸 医生 救死扶伤 前世 闺蜜 跪求 医治 救不救 问题 大少 权势 滔天 有人 想 夺权 直接 扼杀 想法 父母 安排 相亲 场场 破坏 不怒 反笑 大王 巡山 他俊眉 仰起 寻 夫人 回家 男人 住 房 抢 食 占 床 还要 陪 夜夜 笙歌 销魂 太辣眼
5019,元卿凌楚王免费阅读,元卿 凌 楚王 免费 阅读 六月 古代 言情小说 正在 连载 当中 元卿 凌 宇文 皓 天才 医学博士 穿越 成 楚王 弃妃 刚来 遇上 重症 伤者 秉持 医德 救治 差点 打下 冤狱 太上皇 病危 设法 救治 可恨 毒王 误会 斥责 莫非 真的 好人难做 男人 整日 使 绊子 就算 不可 忍 竟 还要 娶 侧 妃 恶心 毒王 冷冽 何德何能 王恨 本王 憎恶 见 一眼 觉得 恶心 元卿 凌 笑容可掬 地道 何尝 嫌弃 王爷 斯文人 不想 撕破脸 毒王 嗤笑 别以
5018,巅峰隐龙,巅峰 隐龙 龙羽 都市 完结 林千羽 赵 丽丽 极品 少年 学得 超强 本领 获得 透视 异能 低调 出山 成为 超级 强悍 护花使者
5017,星光萌动入我怀,星光 萌动 入 怀 烟雨 水墨 言情小说 完结 沈叶薇 周泽 沈叶薇 认识 周泽 便 用来 挡 桃花 谁料 后来 成为 桃花 亲手 打磨 成为 顶级 明星 亲手 推入 无 底 深渊 … … 重生 归来 他许 一世 盛宠 是否
5016,相逢爱不晚,相逢 爱不晚 烟花 易冷 言情小说 完结 楚小娴 萧逸寒 意外 怀上 双胞胎 鬼 这位 先生 想 儿子 生活 不想 攀高枝 总裁 老婆 别闹 回家
5015,绝地狂兵,绝地 狂兵 过江虎 都市 完结 顾少北 姚昕彤 万里 挑一 超级 兵王 任务 失败 颓然 归隐 性感 御姐 美艳 总裁 都市 旖旎 杀机 四伏 悍然 崛起 踏上 求真 路 九龙 之主 唯有 强者 途
5013,风雪里爱陌路,风雪 爱 陌路 瑾 心 言情小说 完结 顾 小米 南宫 羽 顾 小米 嫁给 南宫 羽 时时刻刻 想要 逃离 南宫 羽 所愿   少爷 有人 欺负 少夫人 赶出 灵城 少爷 有人 追求 少夫人 每天 送花 敢 觊觎 女人 打断 狗腿 少爷 少夫人 想要 私奔 天涯海角 逃不出 手掌心
5012,富贵锦绣,富贵 锦绣 飞翼 奇幻 完结 锦绣 丫鬟 英国 公 夫人 丫鬟 荣华富贵 锦衣 美食 主子 青睐 锦绣 当真 如同 副 小姐 长大 绫罗 堆儿 十几年 富贵 享了 嫁妆 丰厚 挑 忠犬 相公 继续 开开心心 过日子 罢 这是 好命 丫鬟 自幼 没 吃苦 没 受累 没 受委屈 公爵 府 过日子 顺便 攒 嫁妆 置 产业 本文 附带 公爵 府 宅斗 生活 种田 文 金手指 想 丫鬟 皇帝 王爷 世子 虐恋 情深 改变 世界 绝对 没有 谢谢 这女 主嫁 不到
5011,战国征途,战国 征途 木 林森 历史 完结 高原 特工 高原 一次 保护 任务 　 飞机 穿越 战国 末期 赵国 赵国 名将 李牧 当作 将星 临世 能够 改变 乱世 秦 统一 战争 已经 高原 身不由己 圈 一场 纷争 当中 走上 逆天 之路 历史 大势 抗争 过程 高原 意外 发现 原来 秦 统一天下 大势 背后 隐藏 更大 阴谋
5010,科幻电影系统,科幻电影 系统 阳光 永存 世间 科幻小说 完结 叶晨 埋藏 历史 穿梭 宇宙 数不胜数 平行 宇宙 之中 蕴含着 无限 世界 见证 宏大 精彩 科幻 史诗 留下 千古 壮阔 足迹 狂傲 坚毅 结合 钢铁 侠 金属 智能 并存 变形金刚 丧尸 病毒 横行 生化危机 超能 仇恨 交织 X 战警 无限 世界 无尽
5009,我欲成王,欲 成王 阿斗 都市 完结 孟 非凡
5008,破灭时空,破灭 时空 任怨 都市 完结 赵立 自古以来 军中 精锐 人员 只会 两个 地方 一是 精锐 特种部队 重犯 监狱 赵立 隐瞒 修行 天才 事实 只能 加入 军方 军方 战斗 功法 掩盖 修为 异常 赵立 传奇 生涯 监狱
5006,总统大人，请爱我,总统 大人 请 爱 云檀 言情小说 完结 洛云姬 白天 一丝不苟 总统 府邸 女管家 晚上 尽职 尽守 供 欺压 细心 呵护 未婚妻 背后 默默无闻 帮 铲除 政党 影子 曾经 早已 无心 不会 痛 不配 爱 活着 复仇 脚踝 伤疤 一辈子 耻辱 痛
5004,校园极品狂少,校园 极品 狂少 枕边 玉郎 都市 完结 沈风 山里 走出 少年 找到 父母 都市 完成 老头子 交代 任务 第一个 任务 泡 校花   沈风 穿 校服 追美 路程   泡妞 踩 人扮 猪 吃 老虎 轻轻松松 医术 毒术 相术 房术 样样精通   看护 美 高手 玩转 都市 抱得 美人归
5003,猎妻计划：老婆，复婚吧！,猎妻 计划 老婆 复婚 默菲 言情小说 完结 唐洛然 傅子 琛 小三挺 肚子 上门 挑衅 婆婆 在家 耀武扬威 唐洛然 婚姻 一路 磕磕绊绊 最终 递出 一纸 离婚 协议书 江城 最有 权势 身为 唐洛然 丈夫 傅子 琛 字典 没有 离婚 唯有 丧偶 丧偶 隔日 一条 新闻 消息 传遍 江城 — — 地产 鳄 傅子 琛 妻子 唐氏 千金 唐洛然 疑因 抑郁 选择 轻生 … … 傅子 琛 没有 想过 五年 一心一意 想要 嫁给 女人 五年 竟然 选择 偏激 方式 离婚
5000,我的甜甜圈先生,甜甜 圈 先生 淡樱 言情小说 完结 夏 酉 酉 林则 修 酉 酉 美食 播主 男神 闺蜜 表示 愤怒 天天 男神 投 没有 胖 酉 酉 每天晚上 运动 领悟 闺蜜 更加 愤怒 擦 双重 虐狗 不要脸
4996,闪婚总裁契约妻,闪婚 总裁 契约 妻 拈花 拂柳 言情小说 完结 顾 兮兮 尹司 宸 一场 惊心 设计 夺走 第一次 曾经 恩爱 甜蜜 恋情 冰冷 葬送 已经 怀孕 结婚 正好 喜欢 喜欢 高冷邪 魅 尹司 宸 潇洒 丢下 一纸 契约 契约 夫妻 顾 兮兮 松口气 不料 签了 契约 男人 竟然 无视 抗拒 对全 天下 宣告 占有权 尹司 宸 到底 尹司 宸 邪 魅一笑 老婆 生二胎
4995,重生都市修真,重生 都市 修真 落月 天风 都市 完结 齐 挚友 谋害 修真者 齐才 转世 地球 一朝 觉醒 夺仙缘 逆 修仙 挚爱 背叛 恶少 欺凌 挚友 谋害 重踏 修真路 齐才定 风云变色 天翻地覆
4994,画爱为牢：总裁请走开,画爱为 牢 总裁 请 走开 默菲 言情小说 完结 叶 欢颜
4993,超级农场系统,超级 农场 系统 爱 偷腥 猫 奇幻 完结 叶晨 神奇 华夏 数次 拒绝 世界 顶级 酒店 特聘 数次 拒绝 国际 电视 采访 神奇 农家乐 农家乐 地处 都市 偏僻 角落 本应 无人问津 地方 门前 一辆 一辆 豪车 官场 大碗 明星 歌神 每个 下车 排队 ~ 老板 ~ 一份 ~ 每人 限购 一份 我出 十倍 钱 不卖 一位 富 二代 唉声叹气 走出 所有 排队 大碗 善意 ~ 一位 叶 老板 拒绝 叶 老板 真是 原则 规矩 奇人 叶晨 农家乐 系统 升
4992,爱有余毒，唯情可解,爱有 余毒 唯情 可解 二馨儿 言情小说 完结 罗澜清 苏嵘生 一场 胎死腹中 意外 落入 夫家 步步为营 陷阱 苏嵘生 这场 阴谋 不期而遇 意外 再次 相遇 救 水火 带 逃离 仇恨 泥沼 自此 命运 交缠
4991,金牌婚宠：老婆买一送二,金牌 婚宠 老婆 买 一送 小妖 美美 言情小说 完结 慕薇 楚墨霆 结婚 三年 盛宠 三年 却是 不料 下午 查出 怀孕 晚上 递给 离婚 协议 原因 竟然 是因为 女人 回来 慕薇 伤心欲绝 拒绝 所有 补偿 钱 房子 通通 不要 只带 肚子 孩子 消失 世界
4988,亿万爹地放肆宠,亿万 爹地 放肆 宠 胖丽 都市 完结 陆君耀 马俪 陆君耀 知马 俪 爱久见 真情 马 小球 一路 腹黑 帮 妈咪 栓牢 总裁 爹地
4986,相爱于微时,相爱 微时 米慢 言情小说 完结 宋 蒋司 宸 初见 嫌弃 后来 恨不得 一天 小时 粘着 更是 宠 天际 五年 一场 意外 宋 收获 萌宝 一枚 更是 惹 国 叱咤风云 身居高位 人物 从此 开启 逆袭 人生
