id,title,rec
4948,超级捡漏王,金牌影后 唐悠悠季枭寒 少帅宠妻请低调 桃运神戒 昏婚欲睡[娱乐圈] 从仙侠世界归来 重生七十年代：老公，求嫁！ 婚妻已定 超强战兵
4941,旷世骄子,陈铁林清音 三尸语 十月蛇胎 我师父是鲁班书 乘龙快婿 法医秦明 庆余年 神墓 大明王朝1566
4939,天诺狂兵,重生七十年代：老公，求嫁！ 拜见教主大人 神医狂妃很嚣张 战国征途 天策神王 重生之名门影后 腹黑邪王带回家：萌妃么么哒 惊世医妃，腹黑九皇叔 四嫁
4938,微风许轻眠,豪门蜜宠：恶魔的专属甜心 撕天纪 饿狼缠身：老公，别过来 军帝隐婚：重生全能天后 皇后驾到之盛宠豪门 翡翠恋人 冷王爆宠：逆袭王妃惹人爱 恶魔总裁腹黑妻 照见星星的她
4935,无敌神眼近卫,仁医傲少 妖娆召唤师 流氓艳遇记 帝少男神总催婚 济世医途 权少情事：情挑渣渣老公 特种兵王闯都市 爆笑皇后：本宫要改嫁 我家青梅有点甜
4934,寂寂深宫锁清秋,结婚晚点名+番外 锦瑟如歌 鹤唳华亭：惊心动魄的宫廷权谋 天降萌妃：皇叔，宠翻天！ 步生莲：六宫无妃 总裁追妻别放手 论以貌取人的下场 少帅，你有喜了！ 呆萌小青梅：妖孽竹马太腹黑
4932,天才相师：重生亿万小富婆,温水煮沫沫 穿成男配他前妻[穿书] 神霄煞仙 快穿之拯救黑化boss男主 重生九零年之虐渣攻略 女神难当 天才高手 夏惜之纪修渝 快穿之男神不按套路出牌
4931,斗罗大陆续集之史莱克七怪成神之路,一代诡妃 来不及说我爱你 玉堂金阙 乘龙快婿 一念永恒 弃少归来张恒 一品村姑+番外 花家喜事2 萌帝来袭：摄政王，朕有喜了
4930,邪性总裁独宠妻,首席萌宝买一送一 小妻吻上瘾 每天都有大佬想捧红我 豪门闪婚试爱 快穿：吾儿莫方 权宠医妃 日久生婚 绝色神偷：史上第一废柴 容离夏侯衔
4926,快穿：总有炮灰在作死！,重生之我是夸梅布朗 萌宠兽世：兽夫，么么哒！ 庶妃独步天下 穿成渣攻后我成了万人迷[快穿] 上品寒士 扶摇皇后 毒医宠妃 网游之巅峰凌云 穿成男主师尊了
4925,这次来真的,"老公，这次来真的 恋与制作人恋雨星愿 女神养成计划 画爱为牢：总裁请走开 爹地们,太腹黑 我欲成王 不落相思意 每天都在缺功德 一宠成瘾：娇妻无处逃"
4924,老公，这次来真的,这次来真的 金钱美人志 恋与制作人恋雨星愿 一宠成瘾：娇妻无处逃 女神养成计划 军魂燃燃：特种小娇妻 我欲成王 超级黑道学生 画爱为牢：总裁请走开
4923,绝色丹药师：鬼王妖妃,重生为凤：癫狂王爷哪里逃 神医狂妃：邪王宠妻无度 问鼎星河 重生之火影世界 盛世凰妃：惹上腹黑魔少 妖孽只在夜里哭 盛世溺宠，毒妃不好惹 纨绔宦宠：惑国公主太病娇 重生之特工嫡女
4921,陛下偏要以身相许,山河枕 南有夫君不可休 种田之流放边塞 重生西游之万界妖尊 官梯 邪王嗜宠:神医狂妃 神勇狂兵 真武神帝 有姝
4920,贪财王妃：夫君是个暖宝宝,官梯 重生西游之万界妖尊 天降巨款 邪王嗜宠:神医狂妃 神品医少 有姝 陆晋渊温宁 医绝妙手 随身英雄杀
4919,妖孽只在夜里哭,重生学霸之路 凰妃倾天下 盛世溺宠，毒妃不好惹 重生之特工嫡女 神医狂妃：邪王宠妻无度 重生为凤：癫狂王爷哪里逃 我欲成凰：师父劫个色 绝色丹药师：鬼王妖妃 重生之全球巨星
4917,"爹地们,太腹黑",乾隆皇帝--夕照空山 每天都在缺功德 把反派养歪了肿么破 天谴之心 保卫国师大人 斗破苍穹续集：王者之途 名门盛婚 异界纨绔公子 风流名将
4915,总裁爹地太给力,我与你正相遇 盛宠之锦绣商途 甜心萌宝请签收 妈咪快逃，父皇杀来了 恶魔前夫请靠边 爷的女人谁敢动 出嫁该从夫 荒情到老 出嫁必从夫
4914,女神养成计划,不落相思意 这次来真的 我的美女房客 攻妻不备+番外 段如兰钟明巍 老公，这次来真的 画爱为牢：总裁请走开 每天都在缺功德 美女养成师
4913,变身之女神养成计划,铁拳争锋 良缘无处逃 凉川绵绵绕恩柔 凰权天下：冷宫废后 厉少霸爱：囚宠小娇妻 绝代武神 一品世子妃 虎拳修罗 弃妃不善
4912,报告总裁，胖妻有喜了,韶光不负转流年 我只是难过不能陪你一起老 大龟甲师 不及皇叔貌美 一生向晚 陪你此生，不离不弃 总裁别再玩了 中宫 诱宠鲜妻：老婆，生二胎！
4911,重生之女神养成计划,无限冒险指南 重生之最强弃少 邪王盛宠俏农妃 天才医仙：守护清纯校花 10088 溺宠鬼医毒妻 宫心计：庶女谋后 再婚甜妻：总裁太会撩 重生之神医皇后
4910,将军总被欺负哭,超级科技强国 穿越之锦绣田园 宫檐 我的末日堡垒 绝世毒妃 真武医圣 浴火毒女 我的老婆是军阀 第一萌探
4909,超级淘宝商城,生肖特战护花郎 重返辉煌时代 百炼成仙 医绝妙手 重生为后不贤 天降奶爸俏总裁 修真老师生活录 潜龙在都市 刑徒
4908,超级淘宝,"萌妻重生：席少，别乱撩 凤灵 皇后无所畏惧 小仙很萌很倾城:相公,要宠我 前妻离婚无效 顾小姐，余生请多关照 邪王通缉令：傻妃，哪里逃 冷妻归来，boss小心宠 爱你情深已入骨"
4907,超级淘宝系统,掠天记 邪帝狂妻：医妃倾天下 调教初唐 天阙云歌 病娇王爷凶悍妃 神勇铁男儿 重生之温婉 我的合租老婆 弃妃，别来无恙
4906,酒色撩人[快穿]+番外,重生之神医皇后 圣武龙图 爱过你，恨过你 快传系统：哥哥太爱我了怎么办 总裁的蜜宠娇妻 重振大唐 巡狩万界 情深最是难负 公主重生独宠傻夫
4905,叱咤风云,小狐仙 簪中录 天才后卫 倾国太后 我与阎王做交易 九玄神尊 阳间巡逻人 一千零一夜 混元剑帝
4903,重生九零蜜汁甜妻,闪婚成爱：凶猛老公停一停 豪门闪婚：总裁霸道宠 回到过去当女神 前妻归来 七见倾心：毒舌总裁娶佳妻 保镖妈咪：总裁爹地别赖账 错爱一生 复仇娇妻宠上天 快穿72变：男神，宠上瘾
4901,大唐酒徒,穿成渣攻后我成了万人迷[快穿] 毒医宠妃 唯我独尊 上品寒士 巅峰武者 电竞男神是女生：楚爷，求别撩！ 带着星际到末世 武林萌主+番外 快穿：总有炮灰在作死！
4900,拣宝,都市绝代医皇 都市风流邪少 无限英灵神座 蜜宠之诱拐小娇妻 美女养成师 都市之仙尊归来 恰逢雨连天 军婚撩人 段如兰钟明巍
4899,一品村姑+番外,天降巨款 玉堂金阙 邪王嗜宠:神医狂妃 悍妻种田记 权倾天下：美景未迟 贪财王妃：夫君是个暖宝宝 法医秦明 斗罗大陆续集之史莱克七怪成神之路 盗墓长生笔记
4898,远古伊甸,王爷宠妻忙 康熙大帝--惊风密雨 假面前夜 道印 乾隆皇帝--天步艰难 洪荒之龙三太子 每天都在缺功德 我的美女房客 乾隆皇帝--夕照空山
4897,万道成神,太古神墓 天才魔法师 摄政王妃 重生之嫡女祸妃 风临异世 巅峰武者 武极宗师 神医狂妃：天才召唤师 琴妃倾城
4895,将夜,斗罗大陆之冰凰斗罗 万域之王 网游之邪龙逆天 寻秦记 天官赐福 火影之死神之镰 一剑飞仙 皇叔美如画 弑神之路
4893,强明,我的老婆是军阀 撼天 英雄联盟：我的时代 宫檐 阴阳鬼术 弄潮 回到民国当名媛 竹马，又名蓝颜 捉妖记
4892,寒武再临,天才萌宝腹黑娘亲 宁负余生不负爱 变身蜘蛛侠 亿万首席深深爱 陆晋渊温宁 重生之亿万富翁 我欠地府八万亿 问鼎巅峰 农门厨娘：相公在下，我在上
4891,重振大唐,巡狩万界 酒色撩人[快穿]+番外 重生之神医皇后 总裁的蜜宠娇妻 圣武龙图 快传系统：哥哥太爱我了怎么办 再婚甜妻：总裁太会撩 隐身之无限暧昧 重生之女神养成计划
4890,黑道冷枭的赔心交易,禁欲系男神 半欢半爱：千金步步惊婚 花家喜事2 我的美女总裁老婆 那一场盛世流离 六宫凤华 半晴半雨听风说你 鬼王的特工狂妃 邪王辣妃
4889,超级科技强国,真武医圣 将军总被欺负哭 我的末日堡垒 你的名字 浴火毒女 仙道第一小白脸 银河补习班 悍妻种田记 上海堡垒+番外
4888,家有仙妻,斗罗大陆 甜心V5：BOSS宠之过急 延禧攻略 重生黑客女王：腹黑陛下，撩上瘾 豪门枭宠：吻安，甜妻 将门狂妃，傻王戏妻成瘾 神秘帝少独宠妻 预谋爱情 裂锦+番外
4887,天眼人生,我的鬼君大人 他与爱同罪 冲喜王妃：相公不好惹 末世大回炉 情深最是难负 银河补习班 暴君的失忆宠妃 从前有座灵剑山 娇鸾
4886,巅峰强少在都市,乱世赋：红颜祸天下 重生之握瑾怀瑜 万界女帝养成系统 邪帝狂妻：医妃倾天下 名门娇宠：枭爷宠妻上瘾 弃妃，别来无恙 天阙云歌 遇见王沥川 妖孽王爷请绕道
4885,刀锋雄龙,杀神仙尊 狂武战帝 我的美女房东 都市最强修仙高手 龙血圣帝 极品高富帅 都市仙尊 我的绝色总裁夫人 欢情薄如命
4884,都市神兵护卫,神瞳护卫 玄奇天眼 先婚厚爱：误惹天价首席 魔道祖师 都市极武大师 纯情花嫁 她那么那么美 兵王传奇 极品全能透视神医
4881,宠你情深似海,冷王爆宠：傲娇王妃哪里逃 重生贵妻：帝少的心尖宠 星光萌动入我怀 妖孽儿子腹黑娘亲 系统：农女御夫手册 死亡教室 凰权倾天下 朱雀郎君 兔子必须死
4880,青丝绾红颜,必须向七个男人求婚怎么破！ 全才仙少 都市之纵意花丛 圣医无双 神女嫡妃：邪皇天天宠 神古仙农 吞天武神 千金归来：总裁的蜜宠娇妻 鬼医游龙
4879,薄情老公惹不起,国民校草求抱抱 鬼帝宠妻，废材大小姐 穿成众大佬的心尖宠 恶魔校草住隔壁：甜宠1001次 墨少悔追前妻 亿万总裁的隐婚妻 总裁爹地不好惹 首席老公，强势爱！ 欧少的替身前妻
4877,王牌御医,南风过境 落难千金逆袭路 军门蜜爱之娇妻难驯 少帅，你有喜了！ 我卑微的爱情 霸王爱人 听闻爱情，十人九悲 寂寂深宫锁清秋 前夫，请按剧本来
4876,遮天,逃婚王妃 官仙 斗战狂潮 爆宠妖妃：腹黑相爷硬要撩 总裁上司太腹黑 不负卿心不负君 名动天下 时光冉冉负流年 医妃无价，冷王的神秘贵妻
4874,沈梅君传奇,异界无敌宝箱系统 重生之全能巨星 汾乔是只小刺猬 都市修真邪少 爆宠妖妃：邪王请自重 隋唐英雄之谁与争锋 豪门重生之悍妻当道 魔帝狂妃：废物大小姐 横扫诸强
4873,金枝玉叶,嗜宠而娇：王爷，请上榻 纨绔娘子出名门 重生都市修真 医妃妙手冠朝堂 至尊少年王 刘修孙尚香 极品霸医 重生校园：帝王娇妻暖暖爱 无尽魔焰
4872,宫檐,撼天 三生三世菩提劫 竹马，又名蓝颜 英雄联盟：我的时代 我的老婆是军阀 从前有座灵剑山 强明 将军总被欺负哭 弄潮
4871,千金归来：总裁的蜜宠娇妻,神古仙农 破灭时空 鬼医游龙 青丝绾红颜 头号鲜妻令：总裁老公你在上 全才仙少 吞天武神 楚洛寒龙枭 必须向七个男人求婚怎么破！
4870,神秘老公不见面,浅情人不知 锦衣当国 混元剑帝 独家婚宠迷糊妻 九零年代富二代 簪中录 武道乾坤 倾国太后 首席的独宠新娘
4868,成了霸总的心尖宠,冥夫缠上身 萌娘三国演义 不嫁总裁嫁男仆 除了你，我还能爱谁 穿越：下堂王妃难再娶 邪王赖上身：捡个萌货养成妃 与你百日风华 幸好流年遇见你 国色天香
4866,凤月无边,最强女婿 林家有女初修仙 重生之天才狂女 天才萌宝腹黑娘亲 木叶的上下五十年 高冷蛇王，兔妃一抱喜多多 不嫁总裁嫁男仆 首席娇妻翻滚吧前夫 对你的爱不再飘摇
4865,隐婚100分：神秘老公不见面,神医盛宠：一品纨绔小萌妻 代孕成婚 超级神基因 冷王爆宠：逆袭王妃惹人爱 皇后驾到之盛宠豪门 腹黑上司住隔壁 重生枭妻：Boss，宠上瘾 一诺倾城 医行九霄
4864,总裁的蜜宠娇妻,巡狩万界 酒色撩人[快穿]+番外 重振大唐 重生之神医皇后 圣武龙图 医道神龙 情深最是难负 至尊高手在都市 婚不如霜：逆袭医王妃
4862,败给喜欢,画江湖之不良人 影帝先生，受宠吧！ 毒医萌宝：娘亲，父皇又来逼婚了 重生之锦绣嫡女 逆天系统：王爷，奴家减个肥 秘爱豪门小太太 信不信我收了你 女主她有锦鲤运 御繁华
4860,都市极武大师,玄奇天眼 极品全能透视神医 无双兵少 帝仙妖娆：摄政王妃，拽上天 最强都市仙帝 此生有幸相遇 她美貌无双 再生缘：我的温柔暴君+番外 近战狂豪
4858,透视小村医,限量的你 谜尘暗事 林羽江颜 一世兵王 特种战医 亘古魔君 另类保镖：美女总裁爱上我 精灵之黑暗崛起 末世诸天觉醒
4855,纤纤情劫乱我心,最强外挂系统 邪王溺宠俏王妃 女王的恣意人生 血族新娘 富婆妈咪的天才儿子们 特工王妃不下堂 我的主神妹妹 重生之渣男再见 独家公主绝版爱
4854,执手共余生,最好的我们 步步生莲 甜心萌宝请签收 恶魔前夫请靠边 双面总裁宠妻如宝 邪帝毒妃：神医大小姐 陪你此生，不离不弃 英雄联盟之全能天才 我与你正相遇
4853,神武绝医,吻海迷情：腹黑总裁枕边爱 鉴宝神通 宠妻成瘾：陆少的心尖宠 魔帝狂妃：废物大小姐 九转金身决 都市战尊 东宫有妖 横扫诸强 重生之超级太子爷
4851,天才嫡女妃,第一仙师 倾城懒妃凤霸天下 欧总甜蜜温柔妻 七周恋爱体验[娱乐圈] 重生娱乐圈：盛宠隐婚影后 重生贵妻：帝少的心尖宠 军婚撩人：首长大人请深吻 带着空间去种田 问鼎巅峰
4850,异世穿越之天才炼药师,穿越乱世医女 毒医太子妃 猪惑天下：邪皇的倾城懒后 琴妃倾城 穿成男主师尊了 废材七公主 网游之巅峰凌云 庶妃独步天下 福田有喜：空间小农女
4849,天才嫡女，废材四小姐,星河武神 混沌雷帝传 万界神帝 凤临天下：王妃13岁 纨绔世子妃 重生嫡女：风华倾天下 网游之神级土豪 韩娱之国民女神 密室困游鱼
4848,权宠之仵作医妃,皇家女法医 欢情薄如命 琉璃般若花+番外 曾是惊鸿照影来 半晴半雨听风说你 爱上小狐妖 救个校花当老婆 重生之毒妃 留情权少不留心
4847,竹马邪医，你就从了吧！,神手绝命 特工狂妃 我的绝品娇妻 与你百日风华 古董局中局 妃戴凤冠美如画 刁妃妖娆：撩个王爷偷个崽 超神至尊兵王 至强高人闯情关
4846,权宠医妃,草莓味的你 豪门闪婚试爱 快穿：吾儿莫方 总裁的珠光宝妻 快穿之我是大boss 下堂王妃逆袭记 萌宝快递：拐个妈咪送爹地 荒情到老 软萌甜心：恶魔哥哥太宠我
4844,乱世赋：红颜祸天下,中华武将召唤系统 巅峰强少在都市 重生千金复仇 调教初唐 天下无双：王妃太嚣张 天阙云歌 名门娇宠：枭爷宠妻上瘾 邪帝狂妻：医妃倾天下 重生之握瑾怀瑜
4843,我的鬼神大人,三生三世菩提劫 隐杀 人性的弱点 假面饭店 我欲成王 我在地狱中诞生 霸蜀 爱似流光缘清浅 萌妻养成方程式
4842,仙尊奶爸,异界流氓天尊 唯我独尊 御灵新世界 人渣反派自救系统 洪荒之红云大道 大唐酒徒 洪荒之我为苍生 医手遮天 最强修炼系统
4840,我的鬼君大人,天眼人生 末世大回炉 总裁追妻别放手 时光不负情深 一不小心撩到男神怎么破 从前有座灵剑山 银河补习班 醒来觉得甚是爱你 冲喜王妃：相公不好惹
4839,恶魔少爷太难缠,凤傲九天：废柴小姐太嚣张 重生霸道嫡女 逆天剑臣 圣医神手 黑帝心尖宠：甜妻很呆萌 盗秦 帝国总裁的丑妻 废材大小姐，邪君请让道！ 武道杀伐
4838,嫡女心计,国民巨星：撩宠男神 闪婚蜜爱：慕少的心尖萌妻 超级高手在校园 超级学生俏校花 重生之嫡女复仇 残王御宠：特工医妃 超级淘宝 闪婚总裁契约妻 宠妻36计：壁咚，慕先生
4837,黄河鬼棺,古董局中局 烈火如歌 至强高人闯情关 神厨王妃 离宫风华惊天下：娘娘万福 九重紫 天降奶爸俏总裁 国色天香 天天外挂
4836,回眸医笑，冷王的神秘嫡妃,绝世炼丹师：纨绔四小姐 邪皇抢婚：第一杀手狂妃 夜帝心尖宠：鬼枭狂妃 三国美人录 万界神帝 重生小地主 夜帝心尖宠：神医狂妃 风临异世 神医狂妃：天才召唤师
4833,黑帝心尖宠：甜妻很呆萌,少年悬壶士 狂追失忆妻 重生霸道嫡女 总裁他是偏执狂 圣医神手 恶魔少爷太难缠 虎拳修罗 凉川绵绵绕恩柔 凤傲九天：废柴小姐太嚣张
4832,萌妻入怀：首长隐婚请低调,病娇王爷凶悍妃 残暴王爷嚣张妃 我的合租老婆 锦绣凰途：毒医太子妃 我家青梅有点甜 特种兵王闯都市 权少情事：情挑渣渣老公 毒医皇后：情挑冷酷王爷 都市全才狂枭
4831,一千零一夜,簪中录 最强神话帝皇 混元剑帝 一宠到底，爱上男闺蜜 契约新娘复仇记 九玄神尊 绝品强少 娱乐圈之老祖驾到 相门庶女：皇的弃妃
4830,木兰无长兄,龙凤双宝心尖宠 萌爆小狐：师尊劫个色 一遇倾心难自持 闪婚之错缘成爱 把直男掰弯的方法 天降萌妻有点甜 鬼手天医 嫡妃带球萌萌哒 穿越：王爷，你快滚！
4829,校草来袭，神经丫头有点甜,水墨田居小日子 尸姐攻略 不科学唯物主义秘密档案 仙子临将豪门 捡了个女鬼俏媳妇 婚前试爱：总裁，慢慢爱 神秘恋人：总裁晚上见 校草驾到：丫头，乖一点 绝色妖娆：摄政王的心尖宠妃
4828,快穿女主：禁欲男神撩不停！,快穿系统：黑化男主坏坏坏 快穿游戏：我做BOSS那些年 圣医狂少 逆天系统：王爷，奴家减个肥 异界之宠物系统 败给喜欢 被迫穿成反派的娇气亲妈 爱你怎么说 最强妖兽系统
4825,神血焚天,重生之人渣反派自救系统 神武战尊 悬壶相师 田园小蛮妃 铁拳争锋 三生三世十里桃花 鬼手神医：倾城王妃 武道杀伐 天才医生
4823,恶魔的囚宠,弃妃重生之毒女神医 惑世盗妃 冷宫绝爱：蛇蝎弃后不好惹 首席继承者：国民校草玩心动 田园空间小农女 云景谣 狂妻万万岁：腹黑邪君逆天妃 爱妻入骨：独占第一冷少 少帅每天都在吃醋
4822,一寸相思一寸灰,苏凤趋南 妃戴凤冠美如画 朕心爱的丑姑娘，请多指教 我的总裁未婚妻 古董局中局 腹黑王爷傻相公 神手绝命 神厨王妃 我的极品老婆
4821,盛世红颜：弃妃傲天下,半欢半爱：千金步步惊婚 隔壁那个饭桶 蛮荒记 山河枕 神瞳狂少 黑道冷枭的赔心交易 花家喜事2 六宫凤华 沉年花惜落
4819,美人为将：皇子军师太倾城,天乩之白蛇传说 绝美女厂长 国色生枭 八夫临门：古代篇 闪婚萌妻慢慢宠 非正常人类异闻录 穿成霸总小逃妻 都市之纨绔天才 尸宠不衰：第一僵尸夫人
4818,重生之国民女神,天价萌宝：总裁爹地送上门 天阙容歌 我的野蛮姐姐 重生毒后：王爷有种别跑！ 半仙下山闯情关 从仙界归来的厨神 情深赋流年 都市透视龙眼 钻石闪婚之溺宠小娇妻
4817,甜不知耻,富婆妈咪的天才儿子们 傅少的亿万甜妻 请向我告白[重生] 隔墙有男神：易少，轻轻宠 血族新娘 隐婚老公深夜来 余生有你，记忆成花 豪门逃嫁101次 萌妻来袭：季少莫逃
4816,韩娱之国民女神,纨绔世子妃 我的世界只有你 天纵狂妃之至尊驭兽师 校园纯情霸主 难觅清欢 宫女上位手册 天才嫡女，废材四小姐 巅峰隐龙 倾世帝王宠：鬼魅四小姐
4815,网游格斗之全职高手,毒医宠妃 武林萌主+番外 上品寒士 扶摇皇后 一人之下在漫威 电竞男神是女生：楚爷，求别撩！ 大唐超级奶爸 带着星际到末世 星际法师行
4814,军少的神医甜妻,神医小毒妃：皇叔，别凶猛 星河机甲大时代 京都霸王 少帅每天都在吃醋 逆天废材：腹黑邪王心尖宠 纨绔宦宠：惑国公主太病娇 末世重生之少主横行 盛世凰妃：惹上腹黑魔少 重生之嫡女毒妃
4811,金牌神医：腹黑宠妃,重生小地主 惊世第一杀手妃：邪王狂妻 网游之联盟起源 傻女逆天：废材大小姐 傻王爷的毒医狂妃 我成了一柄绝世神剑 天价宠妻太甜蜜 农家俏闺女 盛世妖宠，神尊的呆萌喵妃
4810,腹黑老公：复婚请排队！,追妻擒心术 宠妻101式：权少，晚安！ 因爱成婚 傲娇王爷倾城妃 不妻而遇 八十年代嫁恶霸 金牌王妃 炮灰姐姐逆袭记 限制级婚宠，第365次偷吻
4809,腹黑王爷的绝色弃妃,若是分离，不如不遇 重生之全能高手 女神的传奇佣兵 仙级保镖 老子是癞蛤蟆 都市之重生修仙 难觅清欢 异能高手在校园 重生女学霸
4807,强势锁婚：傅少的哑巴新妻,强势锁婚：傅少的哑巴新妻 神秘恋人：总裁晚上见 名门挚爱：帝少的千亿宠儿 萌宝1+1：傲娇总裁晚上撩 光脑武尊 校草驾到：丫头，乖一点 水墨田居小日子 总裁夫人有点冷 国民老公带回家
4805,主神老公何弃撩,容离夏侯衔 女主你的人设崩了 溺爱豪门小萌妻 师父V5：萌徒，洞房 名门天后：重生国民千金 邪魅王妃俏王爷 超能女神机械心 宠妻狂魔别太坏 南风也曾入我怀
4804,我原来是个神经病,一宠成瘾：娇妻无处逃 画爱为牢：总裁请走开 段如兰钟明巍 攻妻不备+番外 金钱美人志 老公，这次来真的 时光忘记我爱你 萌妻养成方程式 宋斯曼顾少霆
4802,弃妃重生：毒手女魔医,绝世武神 女配上位记[快穿] 重生之名门嫡妃 神级奶爸系统 直播国民男神：染爷，强势撩 快穿系统：炮灰女配要翻身 空间农女：猎户相公来种田 嗜血狂神 夏惜之纪修渝
4801,重生之名门医妃,我曾爱你多一点 仙侠世界 错嫁王妃有点忙 仙武医王 暖宠无限之娇妻入怀来 诡医神棍 武神劫 乡野透视高手 爱你无期限
4799,风流名将,"异界纨绔公子 斗破苍穹续集：王者之途 地府建设计划书 飞天 闪婚萌妻慢慢宠 八夫临门：古代篇 九域圣尊 情深姻缘浅 爹地们,太腹黑"
4797,许你情衷意深长,"天下无双 夏目友人帐 皇上滚开,本宫只劫财 男主养成记 海贼之火龙咆哮 万界女帝养成系统 修炼狂潮 独家公主绝忆爱 恶魔校草住隔壁"
4794,绝世医妃之凤倾天下,首席继承者：国民校草玩心动 末世氪金玩家 异界兽医 变身绝色女神 穿书后我嫁给了残疾暴君 变身之穿越异世界的吸血真祖 猪惑天下：邪皇的倾城懒后 仙傲 冷王盛宠：天才萌宝俏娘亲
4792,刑徒,九重紫 贴身强豪 借位：宦海弄潮 护美麟少 天降奶爸俏总裁 重生枭妻：Boss，宠上瘾 重返辉煌时代 后来偏偏喜欢你 特工狂妃
4791,失心前夫，求复婚,轩辕剑之悲歌 妃常嚣张：王爷别乱来 重生之公主尊贵 快穿：皇后只能我来当！ 神瞳狱少 快穿攻略之女配上位记 重生之师父不作死 回眸定终生 厉少霸爱：囚宠小娇妻
4790,极品都市太子,青年天骄 火爆强兵闯都市 都市兵皇 重生之都市天尊 绝世仙尊混都市 都市之齐天大圣 福晋有喜：四爷，宠上天！ 至尊兵王 济世医仙
4789,三生三世艳莲杀,绝对契合+番外 凤吟霜君墨尘 夺君天下 攻妻不备+番外 三嫁+番外 打火机与公主裙·长明灯 前妻，别来无恙 保卫国师大人 萌妻养成方程式
4788,神女嫡妃：邪皇天天宠,都市之重生修仙 青梅甜甜哒：竹马哥哥宠上瘾 我不狠，站不稳 全才仙少 王爷，别过分 青丝绾红颜 都市之纵意花丛 最强天王 必须向七个男人求婚怎么破！
4787,不负卿心不负君,官仙 遮天 盛夏有晴空 乱唐 逃婚王妃 特等兵王 至尊狂魔 爆宠妖妃：腹黑相爷硬要撩 傲世九重天
4786,斗罗大陆系列4神界危机,九星毒奶 万古界圣 圣魔法师之创世纪 财运无双 一念繁华一念灰 绝世神王在都市 修仙十万年 废土镇守府 嫁冠天下
4785,超级学生俏校花,被迫转职的剑修+番外 嫡女心计 嫡女毒心 神医毒妃太嚣张 国民巨星：撩宠男神 弃妃不善：邪王走着瞧 韩君羽秦宁 重生之嫡女不乖 绝色逆天召唤师
4784,神医毒女：邪王盛宠小狂妃,邪帝重生：爆宠小萌妃 异世修罗：废材小姐不好惹 重生兽世之血色红莲 四嫁 田园喜嫁之娘子太难追 重生初中校园：超级女学生 废材逆袭：冰山王爷倾城妃 重生初中：神医学霸小甜妻 重生九零年代：萌媳宠上天
4783,变身之穿越异世界的吸血真祖,异界兽医 三国美人录 变身绝色女神 琴妃倾城 冥帝绝宠：逆天神医毒妃 宦妃还朝 武心无极 悠然下东篱 火影之恶魔法则
4780,超级龙祖,溺爱鲜妻：隐婚老公放肆宠 修仙归来在校园 汾乔是只小刺猬 医妃权谋天下 沈梅君传奇 重生之亿万富翁 凤动九天：废材杀手妃 三国之召唤猛将 她美貌无双
4779,重生之全球巨星,重生学霸之路 妖孽只在夜里哭 神医小毒妃：皇叔，别凶猛 星河机甲大时代 爱有余毒，唯情可解 京都霸王 终极教官 重生之特工嫡女 凰妃倾天下
4778,错爱一生,一生所幸遇见你 复仇娇妻宠上天 灼爱难逃 闪婚成爱：凶猛老公停一停 愿以余生来偿爱 欧少的替身前妻 保镖妈咪：总裁爹地别赖账 婚然心动：前妻再嫁我一次 拒嫁豪门：少奶奶99次出逃
4777,福田有喜：空间小农女,猪惑天下：邪皇的倾城懒后 萌妃驾到王爷绕道 神品读心侠医 绝世医妃之凤倾天下 异世穿越之天才炼药师 盛世惊凰:天才召唤师 网游之巅峰凌云 明末之争霸天下 农门贵女
4776,婚烬，错爱一生,总有一天，你会喜欢我 婚情告急：错嫁总裁 照见星星的她 冷宫弃后：皇上，滚下榻 你好，墨先生 名动天下 九阳踏天 邪魅校草的极致奢宠：丫头吻我！ 妈咪快逃，父皇杀来了
4775,我的虚拟游戏,山那边的领主 穿成男主师尊了 我与阎王做交易 名门庶女：残君嫡王很妖孽 小狐仙 闲游大明 影视会员大穿越 大唐超级奶爸 叱咤风云
4774,宋时归,我在地狱中诞生 夺君天下 萌妻养成方程式 天谴之心 千山记 第二十八年春 保卫国师大人 霸蜀 竹马，又名蓝颜
4773,逍遥修真少年,兔子必须死 萌宝上线：总裁宠妻来袭 花瓶学霸重生日常 重生之至尊千金 星光萌动入我怀 绝色医妃，邪王请节制 总裁他倾心已久 她那么那么美 宠你情深似海
4772,神墓,一念永恒 乘龙快婿 陈铁林清音 九霄邪君 萌帝来袭：摄政王，朕有喜了 天价萌妻请关照 大明王朝1566 庆余年 神品医少
4771,纨绔宦宠：惑国公主太病娇,盛世凰妃：惹上腹黑魔少 重生之火影世界 重生之嫡女毒妃 重生之诱拐竹马 重生之少女神棍 邪帝绝宠：狂傲世子妃 王者荣耀之最强战队 绝色丹药师：鬼王妖妃 苍莽天帝
4769,混沌雷帝传,网游之神级土豪 重生之一品嫡女 重生嫡女：风华倾天下 天才嫡女，废材四小姐 武极神王 万界神帝 神品狂枭 凤动九天：婳卿容 星河武神
4767,飘飘欲仙,神医萌妃，王爷约不约 腹黑老公坏坏爱 邪王盛宠：医妃遮天 宝贝坑爹：娶我妈咪请排队 原来我是女配 闪婚成爱：凶猛老公停一停 宋氏验尸格目录 跑男之纯情巨星 [剑三]那人那事那江湖
